[2026-09-24 18:38:44 PDT] stage-E.1-2026-09-24: account acct-2 (cap $125.00, spent $0.0000) · session cap $113.48 (spent $0.0000) · request cap $3.00
[2026-09-24 18:38:44 PDT] plan: 900 requests over 45 roots before splitting
[2026-09-24 18:38:44 PDT] resume scan: {'settled_files_on_disk': 0, 'leftover_partials': 0}
[2026-09-24 19:18:23 PDT] UB ohlcv-1m 2025-05-01..2025-06-01 (depth 0): bought 1,509,704 record bytes for $0.098421 · session $16.2132
[2026-09-24 19:18:30 PDT] UB ohlcv-1m 2025-06-01..2025-07-01 (depth 0): bought 1,451,576 record bytes for $0.094632 · session $16.3078
[2026-09-24 19:18:40 PDT] UB ohlcv-1m 2025-07-01..2025-08-01 (depth 0): bought 1,541,288 record bytes for $0.100481 · session $16.4083
[2026-09-24 19:19:00 PDT] UB ohlcv-1m 2025-08-01..2025-09-01 (depth 0): bought 1,363,992 record bytes for $0.088922 · session $16.4972
[2026-09-24 19:19:05 PDT] UB ohlcv-1m 2025-09-01..2025-10-01 (depth 0): bought 1,449,280 record bytes for $0.094482 · session $16.5917
[2026-09-24 19:19:13 PDT] UB ohlcv-1m 2025-10-01..2025-11-01 (depth 0): bought 1,476,888 record bytes for $0.096282 · session $16.6880
[2026-09-24 19:19:21 PDT] UB ohlcv-1m 2025-11-01..2025-12-01 (depth 0): bought 1,212,624 record bytes for $0.079054 · session $16.7671
[2026-09-24 19:19:29 PDT] UB ohlcv-1m 2025-12-01..2026-01-01 (depth 0): bought 1,366,960 record bytes for $0.089116 · session $16.8562
[2026-09-24 19:19:37 PDT] UB ohlcv-1m 2026-01-01..2026-02-01 (depth 0): bought 1,414,336 record bytes for $0.092204 · session $16.9484
[2026-09-24 19:19:45 PDT] UB ohlcv-1m 2026-02-01..2026-03-01 (depth 0): bought 1,281,952 record bytes for $0.083574 · session $17.0319
[2026-09-24 19:19:55 PDT] UB ohlcv-1m 2026-03-01..2026-04-01 (depth 0): bought 1,565,032 record bytes for $0.102028 · session $17.1340
[2026-09-24 19:20:05 PDT] UB ohlcv-1m 2026-04-01..2026-05-01 (depth 0): bought 1,416,240 record bytes for $0.092328 · session $17.2263
[2026-09-24 19:20:14 PDT] UB ohlcv-1m 2026-05-01..2026-06-01 (depth 0): bought 1,321,432 record bytes for $0.086148 · session $17.3125
[2026-09-24 19:20:20 PDT] UB ohlcv-1m 2026-06-01..2026-06-21 (depth 0): bought 962,976 record bytes for $0.062779 · session $17.3752
[2026-09-24 19:20:28 PDT] 6E ohlcv-1m 2025-04-01..2025-05-01 (depth 0): bought 1,617,056 record bytes for $0.105420 · session $17.4806
[2026-09-24 19:20:41 PDT] 6E ohlcv-1m 2025-05-01..2025-06-01 (depth 0): bought 1,681,400 record bytes for $0.109615 · session $17.5903
[2026-09-24 19:20:49 PDT] 6E ohlcv-1m 2025-06-01..2025-07-01 (depth 0): bought 1,600,872 record bytes for $0.104365 · session $17.6946
[2026-09-24 19:21:07 PDT] 6E ohlcv-1m 2025-07-01..2025-08-01 (depth 0): bought 1,736,560 record bytes for $0.113211 · session $17.8078
[2026-09-24 19:21:17 PDT] 6E ohlcv-1m 2025-08-01..2025-09-01 (depth 0): bought 1,588,832 record bytes for $0.103580 · session $17.9114
[2026-09-24 19:21:28 PDT] 6E ohlcv-1m 2025-09-01..2025-10-01 (depth 0): bought 1,631,728 record bytes for $0.106377 · session $18.0178
[2026-09-24 19:21:39 PDT] 6E ohlcv-1m 2025-10-01..2025-11-01 (depth 0): bought 1,738,464 record bytes for $0.113335 · session $18.1311
[2026-09-24 19:21:53 PDT] 6E ohlcv-1m 2025-11-01..2025-12-01 (depth 0): bought 1,463,112 record bytes for $0.095384 · session $18.2265
[2026-09-24 19:22:01 PDT] 6E ohlcv-1m 2025-12-01..2026-01-01 (depth 0): bought 1,612,912 record bytes for $0.105150 · session $18.3317
[2026-09-24 19:22:09 PDT] 6E ohlcv-1m 2026-01-01..2026-02-01 (depth 0): bought 1,595,664 record bytes for $0.104025 · session $18.4357
[2026-09-24 19:22:19 PDT] 6E ohlcv-1m 2026-02-01..2026-03-01 (depth 0): bought 1,520,848 record bytes for $0.099148 · session $18.5348
[2026-09-24 19:22:32 PDT] 6E ohlcv-1m 2026-03-01..2026-04-01 (depth 0): bought 1,681,232 record bytes for $0.109604 · session $18.6444
[2026-09-24 19:22:41 PDT] 6E ohlcv-1m 2026-04-01..2026-05-01 (depth 0): bought 1,643,320 record bytes for $0.107132 · session $18.7516
[2026-09-24 19:22:51 PDT] 6E ohlcv-1m 2026-05-01..2026-06-01 (depth 0): bought 1,580,208 record bytes for $0.103018 · session $18.8546
[2026-09-24 19:22:59 PDT] 6E ohlcv-1m 2026-06-01..2026-06-21 (depth 0): bought 1,091,440 record bytes for $0.071154 · session $18.9257
[2026-09-24 19:23:09 PDT] M6E ohlcv-1m 2025-04-01..2025-05-01 (depth 0): bought 1,597,344 record bytes for $0.104135 · session $19.0299
[2026-09-24 19:23:24 PDT] M6E ohlcv-1m 2025-05-01..2025-06-01 (depth 0): bought 1,630,160 record bytes for $0.106274 · session $19.1362
[2026-09-24 19:23:35 PDT] M6E ohlcv-1m 2025-06-01..2025-07-01 (depth 0): bought 1,516,816 record bytes for $0.098885 · session $19.2350
[2026-09-24 19:23:46 PDT] M6E ohlcv-1m 2025-07-01..2025-08-01 (depth 0): bought 1,650,880 record bytes for $0.107625 · session $19.3427
[2026-09-24 19:23:54 PDT] M6E ohlcv-1m 2025-08-01..2025-09-01 (depth 0): bought 1,488,816 record bytes for $0.097060 · session $19.4397
[2026-09-24 19:24:02 PDT] M6E ohlcv-1m 2025-09-01..2025-10-01 (depth 0): bought 1,496,432 record bytes for $0.097556 · session $19.5373
[2026-09-24 19:24:21 PDT] M6E ohlcv-1m 2025-10-01..2025-11-01 (depth 0): bought 1,580,320 record bytes for $0.103025 · session $19.6403
[2026-09-24 19:24:30 PDT] M6E ohlcv-1m 2025-11-01..2025-12-01 (depth 0): bought 1,278,872 record bytes for $0.083373 · session $19.7237
[2026-09-24 19:24:45 PDT] M6E ohlcv-1m 2025-12-01..2026-01-01 (depth 0): bought 1,378,496 record bytes for $0.089868 · session $19.8135
[2026-09-24 19:24:57 PDT] M6E ohlcv-1m 2026-01-01..2026-02-01 (depth 0): bought 1,451,016 record bytes for $0.094595 · session $19.9081
[2026-09-24 19:25:05 PDT] M6E ohlcv-1m 2026-02-01..2026-03-01 (depth 0): bought 1,376,536 record bytes for $0.089740 · session $19.9979
[2026-09-24 19:25:17 PDT] M6E ohlcv-1m 2026-03-01..2026-04-01 (depth 0): bought 1,547,616 record bytes for $0.100893 · session $20.0988
[2026-09-24 19:25:28 PDT] M6E ohlcv-1m 2026-04-01..2026-05-01 (depth 0): bought 1,441,104 record bytes for $0.093949 · session $20.1927
[2026-09-24 19:25:37 PDT] M6E ohlcv-1m 2026-05-01..2026-06-01 (depth 0): bought 1,320,424 record bytes for $0.086082 · session $20.2788
[2026-09-24 19:25:44 PDT] M6E ohlcv-1m 2026-06-01..2026-06-21 (depth 0): bought 874,048 record bytes for $0.056981 · session $20.3358
[2026-09-24 19:25:54 PDT] E7 ohlcv-1m 2025-04-01..2025-05-01 (depth 0): bought 1,205,120 record bytes for $0.078565 · session $20.4144
[2026-09-24 19:26:11 PDT] E7 ohlcv-1m 2025-05-01..2025-06-01 (depth 0): bought 1,046,472 record bytes for $0.068222 · session $20.4826
[2026-09-24 19:26:25 PDT] E7 ohlcv-1m 2025-06-01..2025-07-01 (depth 0): bought 934,528 record bytes for $0.060924 · session $20.5435
[2026-09-24 19:26:38 PDT] E7 ohlcv-1m 2025-07-01..2025-08-01 (depth 0): bought 938,448 record bytes for $0.061180 · session $20.6047
[2026-09-24 19:26:48 PDT] E7 ohlcv-1m 2025-08-01..2025-09-01 (depth 0): bought 825,384 record bytes for $0.053809 · session $20.6585
[2026-09-24 19:27:32 PDT] E7 ohlcv-1m 2025-09-01..2025-10-01 (depth 0): bought 893,088 record bytes for $0.058223 · session $20.7167
[2026-09-24 19:27:41 PDT] E7 ohlcv-1m 2025-10-01..2025-11-01 (depth 0): bought 959,056 record bytes for $0.062523 · session $20.7792
[2026-09-24 19:27:50 PDT] E7 ohlcv-1m 2025-11-01..2025-12-01 (depth 0): bought 725,424 record bytes for $0.047292 · session $20.8265
[2026-09-24 19:28:10 PDT] E7 ohlcv-1m 2025-12-01..2026-01-01 (depth 0): bought 709,352 record bytes for $0.046244 · session $20.8728
[2026-09-24 19:28:17 PDT] E7 ohlcv-1m 2026-01-01..2026-02-01 (depth 0): bought 852,880 record bytes for $0.055601 · session $20.9284
[2026-09-24 19:28:32 PDT] E7 ohlcv-1m 2026-02-01..2026-03-01 (depth 0): bought 839,160 record bytes for $0.054707 · session $20.9831
[2026-09-24 19:28:44 PDT] E7 ohlcv-1m 2026-03-01..2026-04-01 (depth 0): bought 1,129,296 record bytes for $0.073622 · session $21.0567
[2026-09-24 19:28:57 PDT] E7 ohlcv-1m 2026-04-01..2026-05-01 (depth 0): bought 938,336 record bytes for $0.061173 · session $21.1179
[2026-09-24 19:29:08 PDT] E7 ohlcv-1m 2026-05-01..2026-06-01 (depth 0): bought 814,688 record bytes for $0.053112 · session $21.1710
[2026-09-24 19:29:22 PDT] E7 ohlcv-1m 2026-06-01..2026-06-21 (depth 0): bought 589,792 record bytes for $0.038450 · session $21.2094
[2026-09-24 19:29:33 PDT] 6A ohlcv-1m 2025-04-01..2025-05-01 (depth 0): bought 1,606,808 record bytes for $0.104752 · session $21.3142
[2026-09-24 19:29:41 PDT] 6A ohlcv-1m 2025-05-01..2025-06-01 (depth 0): bought 1,661,520 record bytes for $0.108319 · session $21.4225
[2026-09-24 19:29:51 PDT] 6A ohlcv-1m 2025-06-01..2025-07-01 (depth 0): bought 1,558,816 record bytes for $0.101623 · session $21.5241
[2026-09-24 19:30:02 PDT] 6A ohlcv-1m 2025-07-01..2025-08-01 (depth 0): bought 1,708,728 record bytes for $0.111396 · session $21.6355
[2026-09-24 19:30:12 PDT] 6A ohlcv-1m 2025-08-01..2025-09-01 (depth 0): bought 1,548,344 record bytes for $0.100941 · session $21.7365
[2026-09-24 19:30:23 PDT] 6A ohlcv-1m 2025-09-01..2025-10-01 (depth 0): bought 1,570,296 record bytes for $0.102372 · session $21.8388
[2026-09-24 19:30:32 PDT] 6A ohlcv-1m 2025-10-01..2025-11-01 (depth 0): bought 1,709,568 record bytes for $0.111451 · session $21.9503
[2026-09-24 19:30:44 PDT] 6A ohlcv-1m 2025-11-01..2025-12-01 (depth 0): bought 1,455,048 record bytes for $0.094858 · session $22.0451
[2026-09-24 19:30:56 PDT] 6A ohlcv-1m 2025-12-01..2026-01-01 (depth 0): bought 1,585,472 record bytes for $0.103361 · session $22.1485
[2026-09-24 19:31:08 PDT] 6A ohlcv-1m 2026-01-01..2026-02-01 (depth 0): bought 1,580,488 record bytes for $0.103036 · session $22.2515
[2026-09-24 19:31:19 PDT] 6A ohlcv-1m 2026-02-01..2026-03-01 (depth 0): bought 1,521,912 record bytes for $0.099217 · session $22.3508
[2026-09-24 19:31:28 PDT] 6A ohlcv-1m 2026-03-01..2026-04-01 (depth 0): bought 1,659,952 record bytes for $0.108217 · session $22.4590
[2026-09-24 19:31:39 PDT] 6A ohlcv-1m 2026-04-01..2026-05-01 (depth 0): bought 1,626,576 record bytes for $0.106041 · session $22.5650
[2026-09-24 19:31:48 PDT] 6A ohlcv-1m 2026-05-01..2026-06-01 (depth 0): bought 1,569,904 record bytes for $0.102346 · session $22.6674
[2026-09-24 19:31:57 PDT] 6A ohlcv-1m 2026-06-01..2026-06-21 (depth 0): bought 1,061,648 record bytes for $0.069212 · session $22.7366
[2026-09-24 19:32:04 PDT] M6A ohlcv-1m 2025-04-01..2025-05-01 (depth 0): bought 1,411,928 record bytes for $0.092047 · session $22.8286
[2026-09-24 19:32:17 PDT] M6A ohlcv-1m 2025-05-01..2025-06-01 (depth 0): bought 1,296,960 record bytes for $0.084552 · session $22.9132
[2026-09-24 19:32:27 PDT] M6A ohlcv-1m 2025-06-01..2025-07-01 (depth 0): bought 1,111,264 record bytes for $0.072446 · session $22.9856
[2026-09-24 19:32:33 PDT] M6A ohlcv-1m 2025-07-01..2025-08-01 (depth 0): bought 1,212,064 record bytes for $0.079018 · session $23.0646
[2026-09-24 19:32:41 PDT] M6A ohlcv-1m 2025-08-01..2025-09-01 (depth 0): bought 955,864 record bytes for $0.062315 · session $23.1270
[2026-09-24 19:32:50 PDT] M6A ohlcv-1m 2025-09-01..2025-10-01 (depth 0): bought 905,352 record bytes for $0.059022 · session $23.1860
[2026-09-24 19:33:04 PDT] M6A ohlcv-1m 2025-10-01..2025-11-01 (depth 0): bought 1,012,424 record bytes for $0.066003 · session $23.2520
[2026-09-24 19:33:28 PDT] M6A ohlcv-1m 2025-11-01..2025-12-01 (depth 0): bought 826,952 record bytes for $0.053911 · session $23.3059
[2026-09-24 19:33:37 PDT] M6A ohlcv-1m 2025-12-01..2026-01-01 (depth 0): bought 809,536 record bytes for $0.052776 · session $23.3587
[2026-09-24 19:33:53 PDT] M6A ohlcv-1m 2026-01-01..2026-02-01 (depth 0): bought 1,006,656 record bytes for $0.065627 · session $23.4243
[2026-09-24 19:34:03 PDT] M6A ohlcv-1m 2026-02-01..2026-03-01 (depth 0): bought 1,122,856 record bytes for $0.073202 · session $23.4975
[2026-09-24 19:34:11 PDT] M6A ohlcv-1m 2026-03-01..2026-04-01 (depth 0): bought 1,328,040 record bytes for $0.086578 · session $23.5841
[2026-09-24 19:34:22 PDT] M6A ohlcv-1m 2026-04-01..2026-05-01 (depth 0): bought 1,084,216 record bytes for $0.070683 · session $23.6548
[2026-09-24 19:34:34 PDT] M6A ohlcv-1m 2026-05-01..2026-06-01 (depth 0): bought 941,416 record bytes for $0.061373 · session $23.7161
[2026-09-24 19:34:43 PDT] M6A ohlcv-1m 2026-06-01..2026-06-21 (depth 0): bought 581,392 record bytes for $0.037902 · session $23.7540
[2026-09-24 19:34:49 PDT] 6B ohlcv-1m 2025-04-01..2025-05-01 (depth 0): bought 1,574,216 record bytes for $0.102627 · session $23.8567
[2026-09-24 19:34:57 PDT] 6B ohlcv-1m 2025-05-01..2025-06-01 (depth 0): bought 1,591,632 record bytes for $0.103763 · session $23.9604
[2026-09-24 19:35:05 PDT] 6B ohlcv-1m 2025-06-01..2025-07-01 (depth 0): bought 1,479,184 record bytes for $0.096432 · session $24.0569
[2026-09-24 19:35:14 PDT] 6B ohlcv-1m 2025-07-01..2025-08-01 (depth 0): bought 1,609,384 record bytes for $0.104920 · session $24.1618
[2026-09-24 19:35:24 PDT] 6B ohlcv-1m 2025-08-01..2025-09-01 (depth 0): bought 1,438,080 record bytes for $0.093752 · session $24.2555
[2026-09-24 19:35:37 PDT] 6B ohlcv-1m 2025-09-01..2025-10-01 (depth 0): bought 1,473,696 record bytes for $0.096074 · session $24.3516
[2026-09-24 19:35:46 PDT] 6B ohlcv-1m 2025-10-01..2025-11-01 (depth 0): bought 1,613,192 record bytes for $0.105168 · session $24.4568
[2026-09-24 19:35:57 PDT] 6B ohlcv-1m 2025-11-01..2025-12-01 (depth 0): bought 1,348,200 record bytes for $0.087893 · session $24.5447
[2026-09-24 19:36:12 PDT] 6B ohlcv-1m 2025-12-01..2026-01-01 (depth 0): bought 1,449,784 record bytes for $0.094515 · session $24.6392
[2026-09-24 19:36:31 PDT] 6B ohlcv-1m 2026-01-01..2026-02-01 (depth 0): bought 1,510,264 record bytes for $0.098458 · session $24.7376
[2026-09-24 19:36:37 PDT] 6B ohlcv-1m 2026-02-01..2026-03-01 (depth 0): bought 1,436,680 record bytes for $0.093661 · session $24.8313
[2026-09-24 19:36:47 PDT] 6B ohlcv-1m 2026-03-01..2026-04-01 (depth 0): bought 1,598,968 record bytes for $0.104241 · session $24.9355
[2026-09-24 19:36:57 PDT] 6B ohlcv-1m 2026-04-01..2026-05-01 (depth 0): bought 1,523,872 record bytes for $0.099345 · session $25.0349
[2026-09-24 19:37:13 PDT] 6B ohlcv-1m 2026-05-01..2026-06-01 (depth 0): bought 1,460,256 record bytes for $0.095198 · session $25.1301
[2026-09-24 19:37:19 PDT] 6B ohlcv-1m 2026-06-01..2026-06-21 (depth 0): bought 988,120 record bytes for $0.064418 · session $25.1945
[2026-09-24 19:37:28 PDT] M6B ohlcv-1m 2025-04-01..2025-05-01 (depth 0): bought 984,872 record bytes for $0.064206 · session $25.2587
[2026-09-24 19:37:48 PDT] M6B ohlcv-1m 2025-05-01..2025-06-01 (depth 0): bought 894,656 record bytes for $0.058325 · session $25.3170
[2026-09-24 19:37:58 PDT] M6B ohlcv-1m 2025-06-01..2025-07-01 (depth 0): bought 810,152 record bytes for $0.052816 · session $25.3698
[2026-09-24 19:38:08 PDT] M6B ohlcv-1m 2025-07-01..2025-08-01 (depth 0): bought 916,328 record bytes for $0.059738 · session $25.4296
[2026-09-24 19:38:17 PDT] M6B ohlcv-1m 2025-08-01..2025-09-01 (depth 0): bought 738,584 record bytes for $0.048150 · session $25.4777
[2026-09-24 19:38:22 PDT] M6B ohlcv-1m 2025-09-01..2025-10-01 (depth 0): bought 727,664 record bytes for $0.047438 · session $25.5252
[2026-09-24 19:38:36 PDT] M6B ohlcv-1m 2025-10-01..2025-11-01 (depth 0): bought 785,736 record bytes for $0.051224 · session $25.5764
[2026-09-24 19:38:45 PDT] M6B ohlcv-1m 2025-11-01..2025-12-01 (depth 0): bought 726,600 record bytes for $0.047369 · session $25.6238
[2026-09-24 19:39:00 PDT] M6B ohlcv-1m 2025-12-01..2026-01-01 (depth 0): bought 727,776 record bytes for $0.047446 · session $25.6712
[2026-09-24 19:39:08 PDT] M6B ohlcv-1m 2026-01-01..2026-02-01 (depth 0): bought 826,224 record bytes for $0.053864 · session $25.7251
[2026-09-24 19:39:18 PDT] M6B ohlcv-1m 2026-02-01..2026-03-01 (depth 0): bought 797,328 record bytes for $0.051980 · session $25.7771
[2026-09-24 19:39:23 PDT] M6B ohlcv-1m 2026-03-01..2026-04-01 (depth 0): bought 920,752 record bytes for $0.060026 · session $25.8371
[2026-09-24 19:39:35 PDT] M6B ohlcv-1m 2026-04-01..2026-05-01 (depth 0): bought 827,736 record bytes for $0.053962 · session $25.8910
[2026-09-24 19:39:44 PDT] M6B ohlcv-1m 2026-05-01..2026-06-01 (depth 0): bought 722,456 record bytes for $0.047099 · session $25.9381
[2026-09-24 19:39:54 PDT] M6B ohlcv-1m 2026-06-01..2026-06-21 (depth 0): bought 423,528 record bytes for $0.027611 · session $25.9658
[2026-09-24 19:40:05 PDT] 6C ohlcv-1m 2025-04-01..2025-05-01 (depth 0): bought 1,544,312 record bytes for $0.100678 · session $26.0664
[2026-09-24 19:40:13 PDT] 6C ohlcv-1m 2025-05-01..2025-06-01 (depth 0): bought 1,537,312 record bytes for $0.100221 · session $26.1667
[2026-09-24 19:40:23 PDT] 6C ohlcv-1m 2025-06-01..2025-07-01 (depth 0): bought 1,426,656 record bytes for $0.093007 · session $26.2597
[2026-09-24 19:40:33 PDT] 6C ohlcv-1m 2025-07-01..2025-08-01 (depth 0): bought 1,512,224 record bytes for $0.098586 · session $26.3582
[2026-09-24 19:40:41 PDT] 6C ohlcv-1m 2025-08-01..2025-09-01 (depth 0): bought 1,350,328 record bytes for $0.088031 · session $26.4463
[2026-09-24 19:40:51 PDT] 6C ohlcv-1m 2025-09-01..2025-10-01 (depth 0): bought 1,347,864 record bytes for $0.087871 · session $26.5341
[2026-09-24 19:41:02 PDT] 6C ohlcv-1m 2025-10-01..2025-11-01 (depth 0): bought 1,479,632 record bytes for $0.096461 · session $26.6306
[2026-09-24 19:41:12 PDT] 6C ohlcv-1m 2025-11-01..2025-12-01 (depth 0): bought 1,236,872 record bytes for $0.080635 · session $26.7112
[2026-09-24 19:41:20 PDT] 6C ohlcv-1m 2025-12-01..2026-01-01 (depth 0): bought 1,366,624 record bytes for $0.089094 · session $26.8003
[2026-09-24 19:41:35 PDT] 6C ohlcv-1m 2026-01-01..2026-02-01 (depth 0): bought 1,446,984 record bytes for $0.094333 · session $26.8947
[2026-09-24 19:41:45 PDT] 6C ohlcv-1m 2026-02-01..2026-03-01 (depth 0): bought 1,394,400 record bytes for $0.090905 · session $26.9856
[2026-09-24 19:42:11 PDT] 6C ohlcv-1m 2026-03-01..2026-04-01 (depth 0): bought 1,558,872 record bytes for $0.101627 · session $27.0872
[2026-09-24 19:42:18 PDT] 6C ohlcv-1m 2026-04-01..2026-05-01 (depth 0): bought 1,405,096 record bytes for $0.091602 · session $27.1788
[2026-09-24 19:42:25 PDT] 6C ohlcv-1m 2026-05-01..2026-06-01 (depth 0): bought 1,358,616 record bytes for $0.088572 · session $27.2674
[2026-09-24 19:42:31 PDT] 6C ohlcv-1m 2026-06-01..2026-06-21 (depth 0): bought 950,824 record bytes for $0.061987 · session $27.3294
[2026-09-24 19:42:40 PDT] 6J ohlcv-1m 2025-04-01..2025-05-01 (depth 0): bought 1,618,568 record bytes for $0.105519 · session $27.4349
[2026-09-24 19:42:55 PDT] 6J ohlcv-1m 2025-05-01..2025-06-01 (depth 0): bought 1,677,872 record bytes for $0.109385 · session $27.5443
[2026-09-24 19:43:01 PDT] 6J ohlcv-1m 2025-06-01..2025-07-01 (depth 0): bought 1,584,576 record bytes for $0.103303 · session $27.6476
[2026-09-24 19:43:09 PDT] 6J ohlcv-1m 2025-07-01..2025-08-01 (depth 0): bought 1,736,616 record bytes for $0.113214 · session $27.7608
[2026-09-24 19:43:18 PDT] 6J ohlcv-1m 2025-08-01..2025-09-01 (depth 0): bought 1,594,096 record bytes for $0.103923 · session $27.8647
[2026-09-24 19:43:31 PDT] 6J ohlcv-1m 2025-09-01..2025-10-01 (depth 0): bought 1,620,864 record bytes for $0.105668 · session $27.9704
[2026-09-24 19:43:40 PDT] 6J ohlcv-1m 2025-10-01..2025-11-01 (depth 0): bought 1,741,600 record bytes for $0.113539 · session $28.0839
[2026-09-24 19:43:47 PDT] 6J ohlcv-1m 2025-11-01..2025-12-01 (depth 0): bought 1,456,728 record bytes for $0.094968 · session $28.1789
[2026-09-24 19:43:57 PDT] 6J ohlcv-1m 2025-12-01..2026-01-01 (depth 0): bought 1,609,104 record bytes for $0.104902 · session $28.2838
[2026-09-24 19:44:08 PDT] 6J ohlcv-1m 2026-01-01..2026-02-01 (depth 0): bought 1,592,248 record bytes for $0.103803 · session $28.3876
[2026-09-24 19:44:45 PDT] 6J ohlcv-1m 2026-02-01..2026-03-01 (depth 0): bought 1,526,280 record bytes for $0.099502 · session $28.4871
[2026-09-24 19:44:53 PDT] 6J ohlcv-1m 2026-03-01..2026-04-01 (depth 0): bought 1,658,160 record bytes for $0.108100 · session $28.5952
[2026-09-24 19:45:02 PDT] 6J ohlcv-1m 2026-04-01..2026-05-01 (depth 0): bought 1,610,168 record bytes for $0.104971 · session $28.7002
[2026-09-24 19:45:10 PDT] 6J ohlcv-1m 2026-05-01..2026-06-01 (depth 0): bought 1,532,832 record bytes for $0.099929 · session $28.8001
[2026-09-24 19:45:24 PDT] 6J ohlcv-1m 2026-06-01..2026-06-21 (depth 0): bought 1,020,488 record bytes for $0.066528 · session $28.8666
[2026-09-24 19:45:33 PDT] 6S ohlcv-1m 2025-04-01..2025-05-01 (depth 0): bought 1,519,616 record bytes for $0.099068 · session $28.9657
[2026-09-24 19:45:42 PDT] 6S ohlcv-1m 2025-05-01..2025-06-01 (depth 0): bought 1,486,688 record bytes for $0.096921 · session $29.0626
[2026-09-24 19:45:53 PDT] 6S ohlcv-1m 2025-06-01..2025-07-01 (depth 0): bought 1,349,376 record bytes for $0.087969 · session $29.1506
[2026-09-24 19:46:02 PDT] 6S ohlcv-1m 2025-07-01..2025-08-01 (depth 0): bought 1,485,064 record bytes for $0.096815 · session $29.2474
[2026-09-24 19:46:10 PDT] 6S ohlcv-1m 2025-08-01..2025-09-01 (depth 0): bought 1,312,584 record bytes for $0.085571 · session $29.3330
[2026-09-24 19:46:23 PDT] 6S ohlcv-1m 2025-09-01..2025-10-01 (depth 0): bought 1,288,168 record bytes for $0.083979 · session $29.4169
[2026-09-24 19:46:31 PDT] 6S ohlcv-1m 2025-10-01..2025-11-01 (depth 0): bought 1,491,056 record bytes for $0.097206 · session $29.5141
[2026-09-24 19:46:43 PDT] 6S ohlcv-1m 2025-11-01..2025-12-01 (depth 0): bought 1,256,864 record bytes for $0.081938 · session $29.5961
[2026-09-24 19:46:53 PDT] 6S ohlcv-1m 2025-12-01..2026-01-01 (depth 0): bought 1,324,456 record bytes for $0.086345 · session $29.6824
[2026-09-24 19:47:03 PDT] 6S ohlcv-1m 2026-01-01..2026-02-01 (depth 0): bought 1,413,496 record bytes for $0.092149 · session $29.7746
[2026-09-24 19:47:16 PDT] 6S ohlcv-1m 2026-02-01..2026-03-01 (depth 0): bought 1,341,088 record bytes for $0.087429 · session $29.8620
[2026-09-24 19:47:28 PDT] 6S ohlcv-1m 2026-03-01..2026-04-01 (depth 0): bought 1,491,392 record bytes for $0.097228 · session $29.9592
[2026-09-24 19:47:36 PDT] 6S ohlcv-1m 2026-04-01..2026-05-01 (depth 0): bought 1,447,656 record bytes for $0.094376 · session $30.0536
[2026-09-24 19:47:48 PDT] 6S ohlcv-1m 2026-05-01..2026-06-01 (depth 0): bought 1,380,512 record bytes for $0.089999 · session $30.1436
[2026-09-24 19:47:56 PDT] 6S ohlcv-1m 2026-06-01..2026-06-21 (depth 0): bought 950,152 record bytes for $0.061943 · session $30.2056
[2026-09-24 19:48:04 PDT] 6N ohlcv-1m 2025-04-01..2025-05-01 (depth 0): bought 1,554,056 record bytes for $0.101313 · session $30.3069
[2026-09-24 19:48:15 PDT] 6N ohlcv-1m 2025-05-01..2025-06-01 (depth 0): bought 1,565,144 record bytes for $0.102036 · session $30.4089
[2026-09-24 19:48:24 PDT] 6N ohlcv-1m 2025-06-01..2025-07-01 (depth 0): bought 1,442,616 record bytes for $0.094048 · session $30.5029
[2026-09-24 19:48:35 PDT] 6N ohlcv-1m 2025-07-01..2025-08-01 (depth 0): bought 1,594,152 record bytes for $0.103927 · session $30.6069
[2026-09-24 19:48:43 PDT] 6N ohlcv-1m 2025-08-01..2025-09-01 (depth 0): bought 1,433,768 record bytes for $0.093471 · session $30.7003
[2026-09-24 19:49:15 PDT] 6N ohlcv-1m 2025-09-01..2025-10-01 (depth 0): bought 1,438,136 record bytes for $0.093756 · session $30.7941
[2026-09-24 19:49:23 PDT] 6N ohlcv-1m 2025-10-01..2025-11-01 (depth 0): bought 1,553,272 record bytes for $0.101262 · session $30.8954
[2026-09-24 19:49:31 PDT] 6N ohlcv-1m 2025-11-01..2025-12-01 (depth 0): bought 1,334,480 record bytes for $0.086998 · session $30.9824
[2026-09-24 19:49:39 PDT] 6N ohlcv-1m 2025-12-01..2026-01-01 (depth 0): bought 1,408,960 record bytes for $0.091854 · session $31.0742
[2026-09-24 19:49:47 PDT] 6N ohlcv-1m 2026-01-01..2026-02-01 (depth 0): bought 1,468,600 record bytes for $0.095742 · session $31.1700
[2026-09-24 19:50:00 PDT] 6N ohlcv-1m 2026-02-01..2026-03-01 (depth 0): bought 1,405,432 record bytes for $0.091624 · session $31.2616
[2026-09-24 19:50:06 PDT] 6N ohlcv-1m 2026-03-01..2026-04-01 (depth 0): bought 1,565,536 record bytes for $0.102061 · session $31.3636
[2026-09-24 19:50:17 PDT] 6N ohlcv-1m 2026-04-01..2026-05-01 (depth 0): bought 1,476,832 record bytes for $0.096278 · session $31.4599
[2026-09-24 19:50:26 PDT] 6N ohlcv-1m 2026-05-01..2026-06-01 (depth 0): bought 1,436,736 record bytes for $0.093665 · session $31.5536
